dataset;method;cls;nr_events;metric;score
bpic2017_A;cluster_agg;catboost;4;auc;0.9073551107228
bpic2017_A;cluster_agg;catboost;4;prec;0.7637130801687764
bpic2017_A;cluster_agg;catboost;4;rec;0.8622469233822946
bpic2017_A;cluster_agg;catboost;4;fscore;0.8099944061159798
bpic2017_A;cluster_agg;catboost;5;auc;0.9088442185827666
bpic2017_A;cluster_agg;catboost;5;prec;0.7642505277973258
bpic2017_A;cluster_agg;catboost;5;rec;0.8622469233822946
bpic2017_A;cluster_agg;catboost;5;fscore;0.8102965864577505
bpic2017_A;cluster_agg;catboost;6;auc;0.9418312430206308
bpic2017_A;cluster_agg;catboost;6;prec;0.8158386253268585
bpic2017_A;cluster_agg;catboost;6;rec;0.8670107185391028
bpic2017_A;cluster_agg;catboost;6;fscore;0.8406466512702079
bpic2017_A;cluster_agg;catboost;7;auc;0.9470008804499196
bpic2017_A;cluster_agg;catboost;7;prec;0.8023214913823425
bpic2017_A;cluster_agg;catboost;7;rec;0.9055180627233028
bpic2017_A;cluster_agg;catboost;7;fscore;0.8508019395747856
bpic2017_A;cluster_agg;catboost;8;auc;0.9521076587330548
bpic2017_A;cluster_agg;catboost;8;prec;0.8111304347826087
bpic2017_A;cluster_agg;catboost;8;rec;0.9257641921397379
bpic2017_A;cluster_agg;catboost;8;fscore;0.8646644419725621
bpic2017_A;cluster_agg;catboost;9;auc;0.9700969760531966
bpic2017_A;cluster_agg;catboost;9;prec;0.8431649593783116
bpic2017_A;cluster_agg;catboost;9;rec;0.9475982532751092
bpic2017_A;cluster_agg;catboost;9;fscore;0.8923364485981309
bpic2017_A;cluster_agg;catboost;10;auc;0.9816304692203228
bpic2017_A;cluster_agg;catboost;10;prec;0.8663793103448276
bpic2017_A;cluster_agg;catboost;10;rec;0.9575228265184595
bpic2017_A;cluster_agg;catboost;10;fscore;0.9096737695643976
bpic2017_A;cluster_agg;catboost;11;auc;0.9869062166639684
bpic2017_A;cluster_agg;catboost;11;prec;0.8839253020871476
bpic2017_A;cluster_agg;catboost;11;rec;0.9583167923779278
bpic2017_A;cluster_agg;catboost;11;fscore;0.9196190476190476
bpic2017_A;cluster_agg;catboost;12;auc;0.991307151333738
bpic2017_A;cluster_agg;catboost;12;prec;0.9093972295020591
bpic2017_A;cluster_agg;catboost;12;rec;0.9642715363239379
bpic2017_A;cluster_agg;catboost;12;fscore;0.9360308285163776
bpic2017_A;cluster_agg;catboost;13;auc;0.9941315015467116
bpic2017_A;cluster_agg;catboost;13;prec;0.9218045112781956
bpic2017_A;cluster_agg;catboost;13;rec;0.9734021437078204
bpic2017_A;cluster_agg;catboost;13;fscore;0.9469009461285962
bpic2017_A;cluster_agg;catboost;14;auc;0.9958156539476636
bpic2017_A;cluster_agg;catboost;14;prec;0.9341454130186524
bpic2017_A;cluster_agg;catboost;14;rec;0.9741961095672886
bpic2017_A;cluster_agg;catboost;14;fscore;0.9537504858142246
bpic2017_A;cluster_agg;catboost;15;auc;0.9962355468768206
bpic2017_A;cluster_agg;catboost;15;prec;0.9420122887864824
bpic2017_A;cluster_agg;catboost;15;rec;0.9737991266375546
bpic2017_A;cluster_agg;catboost;15;fscore;0.9576420066367364
bpic2017_A;cluster_agg;catboost;16;auc;0.9972038270766972
bpic2017_A;cluster_agg;catboost;16;prec;0.9512761020881669
bpic2017_A;cluster_agg;catboost;16;rec;0.9765780071456928
bpic2017_A;cluster_agg;catboost;16;fscore;0.9637610186092068
bpic2017_A;cluster_agg;catboost;17;auc;0.9976483517940016
bpic2017_A;cluster_agg;catboost;17;prec;0.9585271317829456
bpic2017_A;cluster_agg;catboost;17;rec;0.981738785232235
bpic2017_A;cluster_agg;catboost;17;fscore;0.96999411649343
bpic2017_A;cluster_agg;catboost;18;auc;0.9981703240913824
bpic2017_A;cluster_agg;catboost;18;prec;0.9619860356865788
bpic2017_A;cluster_agg;catboost;18;rec;0.9845176657403732
bpic2017_A;cluster_agg;catboost;18;fscore;0.9731214439866588
bpic2017_A;cluster_agg;catboost;19;auc;0.9981269309767504
bpic2017_A;cluster_agg;catboost;19;prec;0.9653291780288276
bpic2017_A;cluster_agg;catboost;19;rec;0.9837236998809052
bpic2017_A;cluster_agg;catboost;19;fscore;0.9744396382225718
bpic2017_A;cluster_agg;catboost;20;auc;0.9984226715820931
bpic2017_A;cluster_agg;catboost;20;prec;0.9661873299650212
bpic2017_A;cluster_agg;catboost;20;rec;0.9868995633187772
bpic2017_A;cluster_agg;catboost;20;fscore;0.97643362136685
bpic2017_A;cluster_agg;catboost;-1;auc;0.974153590234204
bpic2017_A;cluster_agg;catboost;-1;fscore;0.913236606744616
bpic2011_3;cluster_agg;xgboost;1;auc;0.9771551724137929
bpic2011_3;cluster_agg;xgboost;1;prec;0.9487179487179488
bpic2011_3;cluster_agg;xgboost;1;rec;0.925
bpic2011_3;cluster_agg;xgboost;1;fscore;0.9367088607594936
bpic2011_3;cluster_agg;xgboost;-1;auc;0.9771551724137929
bpic2011_3;cluster_agg;xgboost;-1;fscore;0.9554264686048975
bpic2015_1;state_agg;xgboost;1;auc;0.6642857142857143
bpic2015_1;state_agg;xgboost;1;prec;0.56
bpic2015_1;state_agg;xgboost;1;rec;0.4
bpic2015_1;state_agg;xgboost;1;fscore;0.4666666666666667
bpic2015_1;state_agg;xgboost;2;auc;0.6953296703296702
bpic2015_1;state_agg;xgboost;2;prec;0.4
bpic2015_1;state_agg;xgboost;2;rec;0.057142857142857134
bpic2015_1;state_agg;xgboost;2;fscore;0.1
bpic2015_1;state_agg;xgboost;3;auc;0.6782967032967032
bpic2015_1;state_agg;xgboost;3;prec;0.5
bpic2015_1;state_agg;xgboost;3;rec;0.5428571428571428
bpic2015_1;state_agg;xgboost;3;fscore;0.5205479452054795
bpic2015_1;state_agg;xgboost;4;auc;0.6494755244755245
bpic2015_1;state_agg;xgboost;4;prec;0.5
bpic2015_1;state_agg;xgboost;4;rec;0.2727272727272727
bpic2015_1;state_agg;xgboost;4;fscore;0.3529411764705882
bpic2015_1;state_agg;xgboost;5;auc;0.6480186480186482
bpic2015_1;state_agg;xgboost;5;prec;0.5294117647058824
bpic2015_1;state_agg;xgboost;5;rec;0.2727272727272727
bpic2015_1;state_agg;xgboost;5;fscore;0.36
bpic2015_1;state_agg;xgboost;6;auc;0.6302447552447553
bpic2015_1;state_agg;xgboost;6;prec;0.44
bpic2015_1;state_agg;xgboost;6;rec;0.3333333333333333
bpic2015_1;state_agg;xgboost;6;fscore;0.37931034482758624
bpic2015_1;state_agg;xgboost;7;auc;0.4965034965034965
bpic2015_1;state_agg;xgboost;7;prec;0.16666666666666666
bpic2015_1;state_agg;xgboost;7;rec;0.12121212121212123
bpic2015_1;state_agg;xgboost;7;fscore;0.14035087719298245
bpic2015_1;state_agg;xgboost;8;auc;0.5894522144522145
bpic2015_1;state_agg;xgboost;8;prec;0.5
bpic2015_1;state_agg;xgboost;8;rec;0.12121212121212123
bpic2015_1;state_agg;xgboost;8;fscore;0.1951219512195122
bpic2015_1;state_agg;xgboost;9;auc;0.4979603729603729
bpic2015_1;state_agg;xgboost;9;prec;0.16666666666666666
bpic2015_1;state_agg;xgboost;9;rec;0.030303030303030307
bpic2015_1;state_agg;xgboost;9;fscore;0.05128205128205128
bpic2015_1;state_agg;xgboost;10;auc;0.6375404530744337
bpic2015_1;state_agg;xgboost;10;prec;0.0
bpic2015_1;state_agg;xgboost;10;rec;0.0
bpic2015_1;state_agg;xgboost;10;fscore;0.0
bpic2015_1;state_agg;xgboost;11;auc;0.6365121806298276
bpic2015_1;state_agg;xgboost;11;prec;0.6666666666666666
bpic2015_1;state_agg;xgboost;11;rec;0.060606060606060615
bpic2015_1;state_agg;xgboost;11;fscore;0.1111111111111111
bpic2015_1;state_agg;xgboost;12;auc;0.6286363636363637
bpic2015_1;state_agg;xgboost;12;prec;0.0
bpic2015_1;state_agg;xgboost;12;rec;0.0
bpic2015_1;state_agg;xgboost;12;fscore;0.0
bpic2015_1;state_agg;xgboost;13;auc;0.6277056277056277
bpic2015_1;state_agg;xgboost;13;prec;0.26666666666666666
bpic2015_1;state_agg;xgboost;13;rec;0.12121212121212123
bpic2015_1;state_agg;xgboost;13;fscore;0.16666666666666666
bpic2015_1;state_agg;xgboost;14;auc;0.7781036168132942
bpic2015_1;state_agg;xgboost;14;prec;0.7368421052631579
bpic2015_1;state_agg;xgboost;14;rec;0.42424242424242425
bpic2015_1;state_agg;xgboost;14;fscore;0.5384615384615385
bpic2015_1;state_agg;xgboost;15;auc;0.8679183135704875
bpic2015_1;state_agg;xgboost;15;prec;0.7692307692307693
bpic2015_1;state_agg;xgboost;15;rec;0.6060606060606061
bpic2015_1;state_agg;xgboost;15;fscore;0.6779661016949152
bpic2015_1;state_agg;xgboost;16;auc;0.8253413253413254
bpic2015_1;state_agg;xgboost;16;prec;0.8260869565217391
bpic2015_1;state_agg;xgboost;16;rec;0.5757575757575758
bpic2015_1;state_agg;xgboost;16;fscore;0.6785714285714286
bpic2015_1;state_agg;xgboost;17;auc;0.9282384282384282
bpic2015_1;state_agg;xgboost;17;prec;0.7391304347826086
bpic2015_1;state_agg;xgboost;17;rec;0.5151515151515151
bpic2015_1;state_agg;xgboost;17;fscore;0.6071428571428571
bpic2015_1;state_agg;xgboost;18;auc;0.9500688705234159
bpic2015_1;state_agg;xgboost;18;prec;0.8620689655172413
bpic2015_1;state_agg;xgboost;18;rec;0.7575757575757576
bpic2015_1;state_agg;xgboost;18;fscore;0.8064516129032258
bpic2015_1;state_agg;xgboost;19;auc;0.9516184573002756
bpic2015_1;state_agg;xgboost;19;prec;0.8285714285714286
bpic2015_1;state_agg;xgboost;19;rec;0.8787878787878788
bpic2015_1;state_agg;xgboost;19;fscore;0.8529411764705883
bpic2015_1;state_agg;xgboost;20;auc;0.9238505747126436
bpic2015_1;state_agg;xgboost;20;prec;0.8333333333333334
bpic2015_1;state_agg;xgboost;20;rec;0.78125
bpic2015_1;state_agg;xgboost;20;fscore;0.8064516129032259
bpic2015_1;state_agg;xgboost;21;auc;0.9225933908045976
bpic2015_1;state_agg;xgboost;21;prec;0.8387096774193549
bpic2015_1;state_agg;xgboost;21;rec;0.8125
bpic2015_1;state_agg;xgboost;21;fscore;0.8253968253968254
bpic2015_1;state_agg;xgboost;22;auc;0.9313936781609196
bpic2015_1;state_agg;xgboost;22;prec;0.8387096774193549
bpic2015_1;state_agg;xgboost;22;rec;0.8125
bpic2015_1;state_agg;xgboost;22;fscore;0.8253968253968254
bpic2015_1;state_agg;xgboost;23;auc;0.9067887931034484
bpic2015_1;state_agg;xgboost;23;prec;0.8387096774193549
bpic2015_1;state_agg;xgboost;23;rec;0.8125
bpic2015_1;state_agg;xgboost;23;fscore;0.8253968253968254
bpic2015_1;state_agg;xgboost;24;auc;0.9279813218390804
bpic2015_1;state_agg;xgboost;24;prec;0.8484848484848485
bpic2015_1;state_agg;xgboost;24;rec;0.875
bpic2015_1;state_agg;xgboost;24;fscore;0.8615384615384615
bpic2015_1;state_agg;xgboost;25;auc;0.9482758620689656
bpic2015_1;state_agg;xgboost;25;prec;0.8484848484848485
bpic2015_1;state_agg;xgboost;25;rec;0.875
bpic2015_1;state_agg;xgboost;25;fscore;0.8615384615384615
bpic2015_1;state_agg;xgboost;26;auc;0.9186046511627908
bpic2015_1;state_agg;xgboost;26;prec;0.84375
bpic2015_1;state_agg;xgboost;26;rec;0.8709677419354839
bpic2015_1;state_agg;xgboost;26;fscore;0.8571428571428571
bpic2015_1;state_agg;xgboost;27;auc;0.9402841781874042
bpic2015_1;state_agg;xgboost;27;prec;0.7941176470588235
bpic2015_1;state_agg;xgboost;27;rec;0.8709677419354839
bpic2015_1;state_agg;xgboost;27;fscore;0.8307692307692308
bpic2015_1;state_agg;xgboost;28;auc;0.9189661873299649
bpic2015_1;state_agg;xgboost;28;prec;0.8064516129032258
bpic2015_1;state_agg;xgboost;28;rec;0.8064516129032258
bpic2015_1;state_agg;xgboost;28;fscore;0.8064516129032258
bpic2015_1;state_agg;xgboost;29;auc;0.9205207928488148
bpic2015_1;state_agg;xgboost;29;prec;0.7777777777777778
bpic2015_1;state_agg;xgboost;29;rec;0.9032258064516128
bpic2015_1;state_agg;xgboost;29;fscore;0.8358208955223879
bpic2015_1;state_agg;xgboost;30;auc;0.9113874854255734
bpic2015_1;state_agg;xgboost;30;prec;0.7714285714285715
bpic2015_1;state_agg;xgboost;30;rec;0.8709677419354839
bpic2015_1;state_agg;xgboost;30;fscore;0.8181818181818182
bpic2015_1;state_agg;xgboost;31;auc;0.9211250983477576
bpic2015_1;state_agg;xgboost;31;prec;0.8275862068965517
bpic2015_1;state_agg;xgboost;31;rec;0.7741935483870968
bpic2015_1;state_agg;xgboost;31;fscore;0.7999999999999999
bpic2015_1;state_agg;xgboost;32;auc;0.9409274193548388
bpic2015_1;state_agg;xgboost;32;prec;0.84375
bpic2015_1;state_agg;xgboost;32;rec;0.8709677419354839
bpic2015_1;state_agg;xgboost;32;fscore;0.8571428571428571
bpic2015_1;state_agg;xgboost;33;auc;0.9480519480519479
bpic2015_1;state_agg;xgboost;33;prec;0.8846153846153846
bpic2015_1;state_agg;xgboost;33;rec;0.7666666666666667
bpic2015_1;state_agg;xgboost;33;fscore;0.8214285714285715
bpic2015_1;state_agg;xgboost;34;auc;0.8796382189239331
bpic2015_1;state_agg;xgboost;34;prec;0.9090909090909092
bpic2015_1;state_agg;xgboost;34;rec;0.7142857142857143
bpic2015_1;state_agg;xgboost;34;fscore;0.8
bpic2015_1;state_agg;xgboost;35;auc;0.9400584795321638
bpic2015_1;state_agg;xgboost;35;prec;0.9565217391304348
bpic2015_1;state_agg;xgboost;35;rec;0.8148148148148148
bpic2015_1;state_agg;xgboost;35;fscore;0.8800000000000001
bpic2015_1;state_agg;xgboost;36;auc;0.910678137651822
bpic2015_1;state_agg;xgboost;36;prec;0.9090909090909092
bpic2015_1;state_agg;xgboost;36;rec;0.7692307692307693
bpic2015_1;state_agg;xgboost;36;fscore;0.8333333333333333
bpic2015_1;state_agg;xgboost;37;auc;0.8447368421052631
bpic2015_1;state_agg;xgboost;37;prec;0.9411764705882352
bpic2015_1;state_agg;xgboost;37;rec;0.64
bpic2015_1;state_agg;xgboost;37;fscore;0.7619047619047621
bpic2015_1;state_agg;xgboost;38;auc;0.7947222222222223
bpic2015_1;state_agg;xgboost;38;prec;0.9375
bpic2015_1;state_agg;xgboost;38;rec;0.625
bpic2015_1;state_agg;xgboost;38;fscore;0.75
bpic2015_1;state_agg;xgboost;39;auc;0.907536231884058
bpic2015_1;state_agg;xgboost;39;prec;1.0
bpic2015_1;state_agg;xgboost;39;rec;0.6956521739130435
bpic2015_1;state_agg;xgboost;39;fscore;0.8205128205128205
bpic2015_1;state_agg;xgboost;40;auc;0.8524637681159419
bpic2015_1;state_agg;xgboost;40;prec;0.8235294117647058
bpic2015_1;state_agg;xgboost;40;rec;0.6086956521739131
bpic2015_1;state_agg;xgboost;40;fscore;0.7
bpic2015_1;state_agg;xgboost;-1;auc;0.8448933661341442
bpic2015_1;state_agg;xgboost;-1;fscore;0.8293648600053745
sepsis_1;prefix_agg;catboost;1;auc;0.4287037037037037
sepsis_1;prefix_agg;catboost;1;prec;0.0
sepsis_1;prefix_agg;catboost;1;rec;0.0
sepsis_1;prefix_agg;catboost;1;fscore;0.0
sepsis_1;prefix_agg;catboost;2;auc;0.4861111111111112
sepsis_1;prefix_agg;catboost;2;prec;0.0
sepsis_1;prefix_agg;catboost;2;rec;0.0
sepsis_1;prefix_agg;catboost;2;fscore;0.0
sepsis_1;prefix_agg;catboost;3;auc;0.44120370370370376
sepsis_1;prefix_agg;catboost;3;prec;0.0
sepsis_1;prefix_agg;catboost;3;rec;0.0
sepsis_1;prefix_agg;catboost;3;fscore;0.0
sepsis_1;prefix_agg;catboost;4;auc;0.4162037037037037
sepsis_1;prefix_agg;catboost;4;prec;0.0
sepsis_1;prefix_agg;catboost;4;rec;0.0
sepsis_1;prefix_agg;catboost;4;fscore;0.0
sepsis_1;prefix_agg;catboost;5;auc;0.5467592592592592
sepsis_1;prefix_agg;catboost;5;prec;0.0
sepsis_1;prefix_agg;catboost;5;rec;0.0
sepsis_1;prefix_agg;catboost;5;fscore;0.0
sepsis_1;prefix_agg;catboost;6;auc;0.6055555555555555
sepsis_1;prefix_agg;catboost;6;prec;0.0
sepsis_1;prefix_agg;catboost;6;rec;0.0
sepsis_1;prefix_agg;catboost;6;fscore;0.0
sepsis_1;prefix_agg;catboost;7;auc;0.5657407407407407
sepsis_1;prefix_agg;catboost;7;prec;0.0
sepsis_1;prefix_agg;catboost;7;rec;0.0
sepsis_1;prefix_agg;catboost;7;fscore;0.0
sepsis_1;prefix_agg;catboost;8;auc;0.5050925925925926
sepsis_1;prefix_agg;catboost;8;prec;1.0
sepsis_1;prefix_agg;catboost;8;rec;0.0625
sepsis_1;prefix_agg;catboost;8;fscore;0.1176470588235294
sepsis_1;prefix_agg;catboost;9;auc;0.5511363636363635
sepsis_1;prefix_agg;catboost;9;prec;0.0
sepsis_1;prefix_agg;catboost;9;rec;0.0
sepsis_1;prefix_agg;catboost;9;fscore;0.0
sepsis_1;prefix_agg;catboost;10;auc;0.4942307692307693
sepsis_1;prefix_agg;catboost;10;prec;0.0
sepsis_1;prefix_agg;catboost;10;rec;0.0
sepsis_1;prefix_agg;catboost;10;fscore;0.0
sepsis_1;prefix_agg;catboost;11;auc;0.4179456906729634
sepsis_1;prefix_agg;catboost;11;prec;0.5
sepsis_1;prefix_agg;catboost;11;rec;0.07142857142857142
sepsis_1;prefix_agg;catboost;11;fscore;0.125
sepsis_1;prefix_agg;catboost;12;auc;0.42278287461773695
sepsis_1;prefix_agg;catboost;12;prec;0.0
sepsis_1;prefix_agg;catboost;12;rec;0.0
sepsis_1;prefix_agg;catboost;12;fscore;0.0
sepsis_1;prefix_agg;catboost;13;auc;0.4958183990442054
sepsis_1;prefix_agg;catboost;13;prec;0.0
sepsis_1;prefix_agg;catboost;13;rec;0.0
sepsis_1;prefix_agg;catboost;13;fscore;0.0
sepsis_1;prefix_agg;catboost;14;auc;0.42147435897435903
sepsis_1;prefix_agg;catboost;14;prec;0.0
sepsis_1;prefix_agg;catboost;14;rec;0.0
sepsis_1;prefix_agg;catboost;14;fscore;0.0
sepsis_1;prefix_agg;catboost;15;auc;0.3865384615384615
sepsis_1;prefix_agg;catboost;15;prec;0.0
sepsis_1;prefix_agg;catboost;15;rec;0.0
sepsis_1;prefix_agg;catboost;15;fscore;0.0
sepsis_1;prefix_agg;catboost;16;auc;0.2416666666666667
sepsis_1;prefix_agg;catboost;16;prec;0.0
sepsis_1;prefix_agg;catboost;16;rec;0.0
sepsis_1;prefix_agg;catboost;16;fscore;0.0
sepsis_1;prefix_agg;catboost;17;auc;0.16666666666666666
sepsis_1;prefix_agg;catboost;17;prec;0.0
sepsis_1;prefix_agg;catboost;17;rec;0.0
sepsis_1;prefix_agg;catboost;17;fscore;0.0
sepsis_1;prefix_agg;catboost;18;auc;0.4623655913978494
sepsis_1;prefix_agg;catboost;18;prec;0.0
sepsis_1;prefix_agg;catboost;18;rec;0.0
sepsis_1;prefix_agg;catboost;18;fscore;0.0
sepsis_1;prefix_agg;catboost;19;auc;0.07777777777777775
sepsis_1;prefix_agg;catboost;19;prec;0.0
sepsis_1;prefix_agg;catboost;19;rec;0.0
sepsis_1;prefix_agg;catboost;19;fscore;0.0
sepsis_1;prefix_agg;catboost;20;auc;0.1111111111111111
sepsis_1;prefix_agg;catboost;20;prec;0.0
sepsis_1;prefix_agg;catboost;20;rec;0.0
sepsis_1;prefix_agg;catboost;20;fscore;0.0
sepsis_1;prefix_agg;catboost;21;auc;0.18840579710144925
sepsis_1;prefix_agg;catboost;21;prec;0.0
sepsis_1;prefix_agg;catboost;21;rec;0.0
sepsis_1;prefix_agg;catboost;21;fscore;0.0
sepsis_1;prefix_agg;catboost;22;auc;0.13333333333333333
sepsis_1;prefix_agg;catboost;22;prec;0.0
sepsis_1;prefix_agg;catboost;22;rec;0.0
sepsis_1;prefix_agg;catboost;22;fscore;0.0
sepsis_1;prefix_agg;catboost;23;auc;0.09803921568627452
sepsis_1;prefix_agg;catboost;23;prec;0.0
sepsis_1;prefix_agg;catboost;23;rec;0.0
sepsis_1;prefix_agg;catboost;23;fscore;0.0
sepsis_1;prefix_agg;catboost;24;auc;0.25
sepsis_1;prefix_agg;catboost;24;prec;0.0
sepsis_1;prefix_agg;catboost;24;rec;0.0
sepsis_1;prefix_agg;catboost;24;fscore;0.0
sepsis_1;prefix_agg;catboost;25;auc;0.26190476190476186
sepsis_1;prefix_agg;catboost;25;prec;0.0
sepsis_1;prefix_agg;catboost;25;rec;0.0
sepsis_1;prefix_agg;catboost;25;fscore;0.0
sepsis_1;prefix_agg;catboost;26;auc;0.5384615384615384
sepsis_1;prefix_agg;catboost;26;prec;0.0
sepsis_1;prefix_agg;catboost;26;rec;0.0
sepsis_1;prefix_agg;catboost;26;fscore;0.0
sepsis_1;prefix_agg;catboost;27;auc;0.35897435897435903
sepsis_1;prefix_agg;catboost;27;prec;0.0
sepsis_1;prefix_agg;catboost;27;rec;0.0
sepsis_1;prefix_agg;catboost;27;fscore;0.0
sepsis_1;prefix_agg;catboost;28;auc;0.2777777777777777
sepsis_1;prefix_agg;catboost;28;prec;0.0
sepsis_1;prefix_agg;catboost;28;rec;0.0
sepsis_1;prefix_agg;catboost;28;fscore;0.0
sepsis_1;prefix_agg;catboost;29;auc;0.3636363636363637
sepsis_1;prefix_agg;catboost;29;prec;0.0
sepsis_1;prefix_agg;catboost;29;rec;0.0
sepsis_1;prefix_agg;catboost;29;fscore;0.0
sepsis_1;prefix_agg;catboost;30;auc;0.04999999999999999
sepsis_1;prefix_agg;catboost;30;prec;0.0
sepsis_1;prefix_agg;catboost;30;rec;0.0
sepsis_1;prefix_agg;catboost;30;fscore;0.0
sepsis_1;prefix_agg;catboost;-1;auc;0.4461727533196619
sepsis_1;prefix_agg;catboost;-1;fscore;0.8299775900215458
bpic2011_4;state_agg;svm;1;auc;0.8156171691859995
bpic2011_4;state_agg;svm;1;prec;0.6835443037974683
bpic2011_4;state_agg;svm;1;rec;0.6067415730337079
bpic2011_4;state_agg;svm;1;fscore;0.6428571428571429
bpic2011_4;state_agg;svm;-1;auc;0.8156171691859995
bpic2011_4;state_agg;svm;-1;fscore;0.42060990848876856
bpic2012_D;prefix_index;xgboost;1;auc;0.6651758309216873
bpic2012_D;prefix_index;xgboost;1;prec;0.3431372549019608
bpic2012_D;prefix_index;xgboost;1;rec;0.1933701657458564
bpic2012_D;prefix_index;xgboost;1;fscore;0.2473498233215548
bpic2012_D;prefix_index;xgboost;-1;auc;0.6651758309216873
